Sujeto,Archivo,Condicion,Mu_C3,Mu_Cz,Mu_C4,Beta_C3,Beta_Cz,Beta_C4,ERD_Mu_C3,ERD_Mu_C4,Entropy_C3,Entropy_Cz,Entropy_C4,Hjorth_Activity_C3,Hjorth_Mobility_C3,Hjorth_Complexity_C3,Coh_Mu_C3_C4,Coh_Beta_C3_C4
S027,S027R11.edf,Reposo,5.1246131616669745e-11,2.713057315008182e-11,3.219150694552814e-11,1.5295329158327587e-11,1.1610107185123998e-11,4.1645241157432554e-11,581.2159417257375,156.85131397321504,0.7133647400586985,0.7311374442809301,0.7457817778234369,5.713928367474712e-10,0.7001032576196167,1.3063168906879403,0.5499234319741128,0.5154878136697755
S027,S027R11.edf,Derecha,2.232299671162093e-11,2.4211718115278966e-11,1.8692623244914823e-11,1.1033286411419555e-11,8.351222930914244e-12,2.0760530838185262e-11,433.88775397492105,183.53871703507977,0.7379657481304718,0.7321373651648128,0.7508675638530884,3.115281168128283e-10,0.7466845475530451,1.2364285422032684,0.5434899188905604,0.5075741607213532
S027,S027R11.edf,Reposo,6.77018098818073e-11,6.68815265454841e-11,3.949658543797433e-11,1.459232876887106e-11,8.281838309810951e-12,1.2289984357778702e-11,731.7437302010237,582.9224371404227,0.6631032200968197,0.6427830820439808,0.7288672960643814,5.505272649141322e-10,0.6005153059474049,1.3227343976202126,0.5780071752164697,0.33656179765185223
S027,S027R11.edf,Izquierda,2.159136548776865e-11,1.7260943715526312e-11,1.454246554853097e-11,7.486864827602071e-12,6.078749979303865e-12,1.5013536287021288e-11,554.5521297043475,182.77416340293593,0.718045313372603,0.716787747519817,0.7223305981765966,3.894530499021255e-10,0.6587138553749257,1.3544564663568168,0.44742001740135157,0.5012276655827302
S027,S027R11.edf,Reposo,5.5097066888881606e-11,5.871510885610747e-11,7.131147365476297e-11,2.094625273799012e-11,1.3978608732369425e-11,3.999084474775366e-11,453.30657157994256,347.88998904747586,0.752021298002736,0.705753365633652,0.7215684920099564,1.0021970710072151e-09,0.7181679775744327,1.3168657732776137,0.7055867169808887,0.48397944380641017
S027,S027R11.edf,Derecha,6.314765237811266e-11,6.051864136601528e-11,2.757904527727403e-11,8.682257239459787e-12,6.227782768668786e-12,1.0069905780152953e-11,865.1346458643723,486.2158261929044,0.6506480376460412,0.6168337426854921,0.7289126286404947,5.928301254648473e-10,0.5543267154948016,1.4263117847044502,0.7039623602520148,0.54883871375398
S027,S027R11.edf,Reposo,1.3728847551899452e-10,8.075656062011953e-11,4.821617322611591e-11,1.3415073392213122e-11,7.641203413147634e-12,2.1285913207042788e-11,965.4801359224239,411.2584051854067,0.6056993394672641,0.6200040132382021,0.7435235398186734,8.991910322209942e-10,0.5546062394344915,1.4015058559087898,0.5430573297086387,0.4628492336514093
S027,S027R11.edf,Derecha,6.938369667190153e-11,9.514728629487133e-11,5.443219656968082e-11,5.840890049085181e-12,6.274608741128421e-12,1.0305880197403887e-11,903.1321084036813,670.0876515292852,0.5850938773241873,0.5752582044438849,0.6881374189319477,4.5516159390889106e-10,0.5031587299910463,1.5211850706421497,0.5647277233387207,0.4662852298076477
S027,S027R11.edf,Reposo,6.171066553799671e-11,8.51129663538343e-11,7.7264670718563e-11,8.957493706944029e-12,7.694199676463496e-12,7.192783189232331e-12,804.4233797077476,965.9836891364046,0.6513926963998207,0.5917533293294974,0.5805592843870108,6.820171889866499e-10,0.5551229725107126,1.4177055498028293,0.7852186070557278,0.34782105787729056
S027,S027R11.edf,Izquierda,2.5841765196838224e-11,2.935740894051479e-11,1.86949912061204e-11,4.931497470326685e-12,4.989365419570483e-12,7.414938466200849e-12,721.0729811703719,481.4581240740754,0.6875672936697549,0.6551064371460286,0.7232946438476332,2.8611497901328754e-10,0.5864118969879807,1.4235531602101632,0.49300117375085867,0.5052227024934047
S027,S027R11.edf,Reposo,5.189136346386369e-11,2.2041609565534028e-11,6.747928192442978e-11,7.189118772337478e-12,7.963901384357201e-12,1.3395931456254646e-11,850.9881871897534,768.8421333099052,0.6403519390000756,0.7024985666329531,0.6426114576255533,4.5253984070216475e-10,0.5546413601423967,1.3469390877256693,0.20811554439944846,0.35790262235871484
S027,S027R11.edf,Izquierda,3.397864136378351e-11,4.0340137985634944e-11,2.4710970328935743e-11,5.4181831725730315e-12,4.507186964630478e-12,1.0746705264467645e-11,841.1687223718781,475.9669251233954,0.6801421035383608,0.6253303850509591,0.7126171902969812,3.089949736486331e-10,0.5997420703725667,1.3966396992287895,0.5384865224169043,0.47914976418288613
S027,S027R11.edf,Reposo,8.967244014286327e-11,5.547479848869848e-11,5.3875240786891e-11,1.096266268375654e-11,7.14777374606054e-12,1.337915080476291e-11,846.7873015303093,603.5464614041103,0.6380004184858308,0.6553624209725101,0.7017130653258795,6.722475122541851e-10,0.6176120417817567,1.3483995179069295,0.3647636730237453,0.4329341570476748
S027,S027R11.edf,Derecha,3.323343035359275e-11,3.5803686003017474e-11,2.4204037044703786e-11,5.5784602157484346e-12,6.613100860678044e-12,1.0409190588655112e-11,757.7033310559872,456.4285862276514,0.6208192895515398,0.6353749834409161,0.7008599797537697,3.2916342055377484e-10,0.5663329072944977,1.4413401510556785,0.6089198360667658,0.627243023362734
S027,S027R11.edf,Reposo,8.488009624693902e-11,8.114914535952476e-11,7.491960348328369e-11,1.0654024217006778e-11,8.437153523471417e-12,8.600442553058458e-12,896.4191444022276,899.1020160915778,0.6001239690304528,0.602453229183684,0.6033693712122196,5.99523076933766e-10,0.6024461591125009,1.3171761291439574,0.6828577673962118,0.47787491742793264
S027,S027R11.edf,Derecha,2.5786718081192806e-11,1.951821215985987e-11,1.5140205017331622e-11,7.265373604606128e-12,7.276554831709859e-12,1.5540439866903984e-11,561.7419361160493,177.74896598978148,0.7069360819076299,0.7197674764874193,0.7522602054985205,4.044468093728438e-10,0.6120233607307402,1.414162990126497,0.6247548071814498,0.4748063903796093
S027,S027R11.edf,Reposo,5.147566814582358e-11,6.391879977169814e-11,5.09766982063073e-11,1.2585283828871964e-11,8.927617094963867e-12,1.1500411290155569e-11,704.8387448913084,714.622992611382,0.6390690629094354,0.5899591487866022,0.6750595144599646,4.761915797502394e-10,0.6089484694632806,1.304335704900703,0.564652191616315,0.4079953761449192
S027,S027R11.edf,Izquierda,2.022477848830983e-11,1.9752729572948776e-11,1.239677097332323e-11,4.466526757072709e-12,4.6776728201099936e-12,6.26421505607541e-12,687.0464718968383,395.718981593663,0.6928823045473653,0.6846652216094299,0.7400491940092817,2.3202174553269985e-10,0.6272278954578028,1.3625533002236407,0.6270035406202114,0.5697927294992983
S027,S027R11.edf,Reposo,6.63394044416041e-11,5.03731105446762e-11,6.041203775065835e-11,8.944259971747853e-12,9.135079086585576e-12,8.861191868931732e-12,842.3833468489577,848.3621400334667,0.6234770658566259,0.6338685437568279,0.657548628454984,5.232092520548061e-10,0.5572585659315028,1.41099086499236,0.5943400273458904,0.38881156055729754
S027,S027R11.edf,Izquierda,2.253379313736821e-11,2.4200923353731854e-11,1.8882251755781178e-11,5.919681904897511e-12,4.918946736264621e-12,6.066052851580748e-12,555.2744276320582,511.66098793605516,0.6857424109558397,0.6807821514539284,0.7245974204149668,3.2805111762975634e-10,0.5971643504709934,1.3823671730349967,0.651592296223067,0.48748611616455534
S027,S027R12.edf,Reposo,2.989153264676947e-11,3.0208152533861577e-11,3.501180094510187e-11,1.5587461506068875e-11,9.467763331144966e-12,2.9505996167304664e-11,391.1546191252298,260.1442614207231,0.7440247197284242,0.7269528166704787,0.751855952548933,4.263400547309444e-10,0.7751345941417935,1.2310600738360091,0.5342995891640704,0.4532163355965243
S027,S027R12.edf,Izquierda,2.935011091782823e-11,2.243113955803844e-11,1.9703442564313277e-11,8.19878392241747e-12,5.109780679782662e-12,1.1955882631806112e-11,595.9038099663412,370.9584005991627,0.7202513198088425,0.6953047487927301,0.7395352484265755,2.8803158847368523e-10,0.707660287674283,1.311122652469333,0.7725681430086994,0.6224518637866443
S027,S027R12.edf,Reposo,2.7207667478260537e-11,2.2656799641373807e-11,2.005075961854091e-11,6.040186254106989e-12,4.169738898329867e-12,5.479368442352967e-12,637.5095783999132,582.0412087393407,0.6732749040992297,0.635372618626249,0.70144912833898,2.9716838231720255e-10,0.6186770288929544,1.398173798486039,0.4084837360862492,0.4167562337167781
S027,S027R12.edf,Derecha,2.3884490718600655e-11,2.7014426812678393e-11,2.7893382304956092e-11,7.052530343161498e-12,5.126583655540649e-12,9.687863826907244e-12,571.6954474495329,536.5194125232999,0.6879961975008201,0.6490104539598325,0.7019325800631712,2.804144457287188e-10,0.6389004822069819,1.3505898100770535,0.5876982647173115,0.5623063778313512
S027,S027R12.edf,Reposo,5.927950900912937e-11,5.1642814482960074e-11,4.002105067683616e-11,8.190465569930935e-12,5.795567100545413e-12,1.8789849881697502e-11,881.1009509725045,451.43459253940347,0.6460750933460745,0.6267294902655333,0.730474200450163,4.269103585497177e-10,0.6105176937407861,1.3875517783452347,0.6455401899496861,0.5150152602454093
S027,S027R12.edf,Izquierda,1.7769629044384744e-11,1.2375028463830673e-11,1.0660224471991416e-11,5.398546340530942e-12,3.4808115684361995e-12,8.545641528713132e-12,540.8074721962588,267.6729653165905,0.7252380906089336,0.7151379316715613,0.7506188472846267,2.2388214879055079e-10,0.6635628601751282,1.3271464985080303,0.6570124296759647,0.4440858157794656
S027,S027R12.edf,Reposo,4.6885301127322064e-11,4.924610308534693e-11,3.98181968111441e-11,6.977143436933098e-12,5.768577636672248e-12,1.0651552817388648e-11,819.1578675397574,634.6258024356182,0.6435953759364824,0.6067037801686469,0.6845951551982511,4.1244923323724535e-10,0.5513834549487812,1.3840583836032043,0.6494387043188788,0.4633640642438299
S027,S027R12.edf,Derecha,4.441874003330135e-11,3.061517381292998e-11,1.8646572342730797e-11,5.255181147246829e-12,4.687584881716558e-12,8.532532775461485e-12,897.3893358474046,403.7930010128771,0.6063864020032124,0.5830493741582529,0.708290768450375,3.4874373131825623e-10,0.540307989968511,1.4265018520916397,0.5716772897729284,0.3515829587385546
S027,S027R12.edf,Reposo,4.099516447768432e-11,3.049573042380768e-11,3.402118075097064e-11,5.816000148587337e-12,4.752889523902154e-12,4.403552876930589e-12,799.6495750466613,852.0796874380519,0.6460735667044333,0.6742167911075577,0.6633518630878171,4.5544216993266546e-10,0.5487415456640448,1.3148785536427323,0.6363449367612172,0.4545014724922779
S027,S027R12.edf,Izquierda,1.2412446583491067e-11,1.8547913665854622e-11,1.3115620934669375e-11,4.134107628287152e-12,3.692479808198714e-12,4.3063051281309744e-12,529.28203166853,532.239696786099,0.7276915935905456,0.6783198389355303,0.7329134527444238,1.896909948885163e-10,0.6122838401335092,1.429725345235064,0.34137558289067055,0.3739544970075113
S027,S027R12.edf,Reposo,5.939862462160338e-11,3.767799290829387e-11,5.297912824969125e-11,8.244000600102303e-12,6.705323334302404e-12,1.193493909166428e-11,852.8239710987204,629.9614312071446,0.6127779330413697,0.6464969647780494,0.67900182749114,5.084541819299719e-10,0.5340985755444481,1.410652945807824,0.533982584417992,0.4871024290934536
S027,S027R12.edf,Derecha,9.0202601338285e-11,4.5304271791194816e-11,2.5007811840333918e-11,1.1997816656067774e-11,8.83443107135585e-12,1.5024921110824554e-11,807.8016898583949,320.9880661138336,0.5961561183380443,0.6374105209206065,0.7159367847129975,7.136413960512547e-10,0.5047016037787797,1.417582687367314,0.6529032979251929,0.3691699812341142
S027,S027R12.edf,Reposo,8.289938023678991e-11,6.25415099615923e-11,4.262889860330347e-11,8.902559539019942e-12,9.937518459822937e-12,1.1539306924305118e-11,954.9536849359688,628.2467854812696,0.5976384202044468,0.6177349454089751,0.6957359919032043,6.073193661872158e-10,0.5138466926252608,1.388119805087283,0.742495556794945,0.5798849435377448
S027,S027R12.edf,Izquierda,8.035445235637573e-11,5.6998033158112846e-11,2.851761594984668e-11,5.10437258721426e-12,7.239704913561072e-12,9.230055547908333e-12,952.6820354686373,522.9057513157752,0.5621164593890943,0.6032708604994367,0.686886424625584,5.522056818877604e-10,0.47252028656130735,1.4517942343229404,0.5228604658141658,0.47484822530992615
S027,S027R12.edf,Reposo,8.294221037194972e-11,6.703107640801768e-11,3.5261832244200474e-11,5.791782307646914e-12,5.136020545448731e-12,6.572399456191624e-12,1008.4232633464947,763.736999128463,0.595036876216277,0.5987022537297327,0.6824108822575804,5.787693556113988e-10,0.5053351276570294,1.3853481203684772,0.6007004631993488,0.35694749219844235
S027,S027R12.edf,Derecha,2.0555914437753164e-11,1.812085980987448e-11,1.3086707520512442e-11,4.65194452819438e-12,3.170809347388216e-12,3.2400151635502546e-12,664.4536098679791,644.0167109214025,0.6968702874876082,0.678206493283121,0.7078691004034994,3.2226059546606116e-10,0.5924103713074781,1.335711252478462,0.41595581910380536,0.5259043771418571
S027,S027R12.edf,Reposo,1.7994215012807355e-11,1.77114556698004e-11,1.3840703169306805e-11,4.4239133262254105e-12,3.670853164287009e-12,3.196531342809568e-12,594.8247890418012,575.0851788279059,0.6922404691210139,0.6733637123167483,0.7109915748323317,2.6042734490608053e-10,0.5758550046662502,1.372176114433075,0.5456813382334637,0.456955331162072
S027,S027R12.edf,Derecha,3.986932097969259e-11,4.8602100131316954e-11,3.946355828948145e-11,4.4837763816181526e-12,4.252430218663137e-12,5.32464666250145e-12,914.2846788748124,849.0761305514591,0.5984917942372234,0.5949840609870908,0.6443635735319032,3.2274472499676063e-10,0.5570217391304328,1.4291906209256082,0.6753025414466381,0.41642949294065157
S027,S027R12.edf,Reposo,1.57988918257972e-11,1.3802707771003744e-11,8.85184964053526e-12,1.5387170240154668e-11,7.355489976016181e-12,2.0909448925259712e-11,229.60824380811943,38.35504782883747,0.7511543570429191,0.7435334904733136,0.7323060442905676,3.621624005007142e-10,0.7848593142036966,1.200529124826352,0.5927345491781119,0.4137283111631742
S027,S027R12.edf,Izquierda,2.3617224006188944e-11,1.9228663618083424e-11,2.4275903084586723e-11,6.137392101360953e-12,5.093615025178568e-12,8.345079473049797e-12,624.0222130683412,534.6421044848856,0.7153430974094578,0.7131165949497655,0.7188143558435607,2.376282563852659e-10,0.6772821735286757,1.358105007955074,0.6002929756521327,0.4125838054369339
S027,S027R12.edf,Reposo,4.43592506548529e-11,4.443902679155478e-11,4.914398545385972e-11,4.935394161939316e-12,5.064072932453345e-12,7.386466466609097e-12,929.0857403533184,814.7341770001823,0.5973021039383289,0.5909995178601011,0.6322835987636938,3.3613981902136635e-10,0.5496179318826161,1.4423491775099753,0.6987196945606389,0.42330149140497497
S027,S027R12.edf,Izquierda,2.489564420936544e-11,2.0995960635702928e-11,1.1299632983287886e-11,5.158319103700537e-12,4.949014044019537e-12,6.57061110036003e-12,705.3519562267694,376.3114938777988,0.6794372697744175,0.6950414065366095,0.7521676160225859,2.834203489976975e-10,0.6104120901976896,1.3941611232884707,0.5972907109817874,0.400756825837808
S027,S027R12.edf,Reposo,2.123059993723381e-10,1.9196497835707685e-10,1.191443527547801e-10,9.686930894893856e-12,7.855875832380403e-12,6.4361369262648184e-12,1158.291319227108,1108.4119369893556,0.5044647408545437,0.49341478450510706,0.5448990945724896,1.0606122319559502e-09,0.5207132133972329,1.2548960605381632,0.6961802382848455,0.5443459482090054
S027,S027R12.edf,Derecha,1.098525646045694e-10,2.1108763126939268e-11,1.7638315468767693e-11,7.988936573819287e-12,4.109790900385917e-12,5.680553197543385e-12,1029.401621870375,502.2451935091554,0.5448406853387717,0.6843253894224955,0.7237361275400069,7.885367987414329e-10,0.5344251570790366,1.3474470851239062,0.39080476984789675,0.32179305867198577
S027,S027R12.edf,Reposo,9.852628338264244e-11,1.0021820969068957e-10,7.768519757485408e-11,6.712361075947753e-12,5.565487781906763e-12,4.5437003128533785e-12,1031.018853354371,1059.3890490046538,0.5632372349497974,0.5562447704539978,0.544648896364932,6.604629558909171e-10,0.5143253324054959,1.3594700122947942,0.6590020183136123,0.5816729003861452
S027,S027R12.edf,Izquierda,1.5825668386329237e-11,1.4489454092046679e-11,9.178431541591057e-12,4.719725142746413e-12,5.036643938342298e-12,3.8694043426027214e-12,561.041391999239,453.26423811084186,0.7183807037242805,0.708823607229831,0.7183121278647623,2.1540165085601498e-10,0.6634054495584059,1.333393220678989,0.5641871095005825,0.4425560874395848
S027,S027R12.edf,Reposo,1.6904221421398174e-10,1.5292866293861417e-10,7.244007987879501e-11,9.028714799068651e-12,6.4056013946457884e-12,1.1205718781739742e-11,1072.4282072723602,825.9952978019201,0.5331871087495642,0.5091337365045323,0.6381814458827423,1.035707010244473e-09,0.46929598202552647,1.4138586510658366,0.6840805998858578,0.4527815697402573
S027,S027R12.edf,Derecha,8.862832847629988e-11,6.71286702332586e-11,5.123939391253825e-11,4.0851161696134625e-12,4.619759850077568e-12,5.978824077055639e-12,1098.9343454153318,891.5722614552569,0.4971326439826201,0.5128300494537951,0.5933709947601575,6.125922333998694e-10,0.46093472485159337,1.5203896272861612,0.43592397700058977,0.4288330559492155
S027,S027R12.edf,Reposo,1.1727869666090478e-10,8.52245619601544e-11,5.1377468534543176e-11,7.33046126734243e-12,4.378506827737366e-12,3.731534766010321e-12,1072.127808833682,1014.0609483296092,0.5221044816920895,0.5441917364586554,0.5965274064225994,6.966822329534975e-10,0.5534693697839999,1.3322559274576466,0.7663035277518282,0.4873332187184972
S027,S027R12.edf,Izquierda,2.0021297241391024e-11,1.910588161662181e-11,1.1454557136045268e-11,5.685972666810425e-12,4.086430556390905e-12,2.7459217447229054e-12,560.6439850105625,647.673314362922,0.7046715887424754,0.6995903690758072,0.7057177989143222,2.394405862568888e-10,0.6743755891311989,1.3373820444677025,0.6393431475965164,0.45244794367341834
